Version,Version_Season,Season,Full_Name,Castaway_Id,Order,Result,Jury_Status,Place,Jury,Finalist,Winner,Season_Castaway_Id,Finale_Categorization,Era
US,US25,25,Katie Hanson,US0377,7.0,6th voted out,nan,12,False,False,False,US25US0377,Voted out pre-jury,New School
US,US25,25,Roberta Saint-Amour,US0378,8.0,7th voted out,1st jury member,11,True,False,False,US25US0378,Jury,New School
US,US25,25,Jeff Kent,US0379,9.0,8th voted out,2nd jury member,10,True,False,False,US25US0379,Jury,New School
US,US25,25,Artis Silvester,US0380,10.0,9th voted out,3rd jury member,9,True,False,False,US25US0380,Jury,New School
US,US25,25,Peter Yurkowski,US0381,11.0,10th voted out,4th jury member,8,True,False,False,US25US0381,Jury,New School
US,US25,25,Carter Williams,US0382,13.0,12th voted out,6th jury member,6,True,False,False,US25US0382,Jury,New School
US,US25,25,Abi-Maria Gomes,US0383,14.0,13th voted out,7th jury member,5,True,False,False,US25US0383,Jury,New School
US,US31,31,Abi-Maria Gomes,US0383,14.0,13th voted out,7th jury member,7,True,False,False,US31US0383,Jury,New School
US,US25,25,Malcolm Freberg,US0384,15.0,14th voted out,8th jury member,4,True,False,False,US25US0384,Jury,New School
US,US26,26,Malcolm Freberg,US0384,12.0,11th voted out,3rd jury member,9,True,False,False,US26US0384,Jury,New School
US,US34,34,Malcolm Freberg,US0384,4.0,4th voted out,nan,17,False,False,False,US34US0384,Voted out pre-jury,New School
US,US25,25,Lisa Whelchel,US0385,16.0,Runner-up,nan,3,False,True,False,US25US0385,Finalist,New School
US,US25,25,Denise Stapley,US0386,18.0,Sole Survivor,nan,1,False,True,True,US25US0386,Winner,New School
US,US40,40,Denise Stapley,US0386,17.0,17th voted out,14th jury member,6,True,False,False,US40US0386,Jury,New School
US,US26,26,Alexandra Pohevitz,US0387,2.0,2nd voted out,nan,19,False,False,False,US26US0387,Voted out pre-jury,New School
US,US26,26,Hope Driskill,US0388,3.0,3rd voted out,nan,18,False,False,False,US26US0388,Voted out pre-jury,New School
US,US26,26,Shamar Thomas,US0389,4.0,Medically evacuated,nan,17,False,False,False,US26US0389,Voted out pre-jury,New School
US,US26,26,Laura Alexander,US0390,5.0,4th voted out,nan,16,False,False,False,US26US0390,Voted out pre-jury,New School
US,US26,26,Matt Bischoff,US0391,7.0,6th voted out,nan,14,False,False,False,US26US0391,Voted out pre-jury,New School
US,US26,26,Julia Landauer,US0392,8.0,7th voted out,nan,13,False,False,False,US26US0392,Voted out pre-jury,New School
US,US26,26,Michael Snow,US0393,10.0,9th voted out,1st jury member,11,True,False,False,US26US0393,Jury,New School
US,US26,26,Reynold Toepfer,US0394,13.0,12th voted out,4th jury member,8,True,False,False,US26US0394,Jury,New School
US,US26,26,Edward Fox,US0395,17.0,15th voted out,8th jury member,4,True,False,False,US26US0395,Jury,New School
US,US26,26,Sherri Biethman,US0396,18.0,Runner-up,nan,3,False,True,False,US26US0396,Finalist,New School
US,US27,27,Laura Boneham,US0397,11.0,9th voted out,nan,12,False,False,False,US27US0397,Voted out pre-jury,New School
US,US27,27,Marissa Peterson,US0398,4.0,3rd voted out,nan,18,False,False,False,US27US0398,Voted out pre-jury,New School
US,US27,27,Rachel Foulger,US0399,5.0,4th voted out,nan,17,False,False,False,US27US0399,Voted out pre-jury,New School
US,US27,27,John Cody,US0400,7.0,5th voted out,nan,15,False,False,False,US27US0400,Voted out pre-jury,New School
US,US27,27,Brad Culpepper,US0401,8.0,6th voted out,nan,14,False,False,False,US27US0401,Voted out pre-jury,New School
US,US34,34,Brad Culpepper,US0401,19.0,Runner-up,nan,2,False,True,False,US34US0401,Finalist,New School
US,US27,27,Vytas Baskauskas,US0402,13.0,11th voted out,2nd jury member,10,True,False,False,US27US0402,Jury,New School
US,US31,31,Vytas Baskauskas,US0402,1.0,1st voted out,nan,20,False,False,False,US31US0402,Voted out pre-jury,New School
US,US27,27,Caleb Bankston,US0403,16.0,14th voted out,3rd jury member,8,True,False,False,US27US0403,Jury,New School
US,US27,27,Katie Collins,US0404,17.0,Eliminated,4th jury member,7,True,False,False,US27US0404,Jury,New School
US,US27,27,Hayden Moss,US0405,18.0,15th voted out,5th jury member,6,True,False,False,US27US0405,Jury,New School
US,US27,27,Ciera Eastin,US0406,19.0,16th voted out,7th jury member,5,True,False,False,US27US0406,Jury,New School
US,US31,31,Ciera Eastin,US0406,11.0,10th voted out,4th jury member,10,True,False,False,US31US0406,Jury,New School
US,US34,34,Ciera Eastin,US0406,1.0,1st voted out,nan,20,False,False,False,US34US0406,Voted out pre-jury,New School
US,US28,28,David Samson,US0407,1.0,1st voted out,nan,18,False,False,False,US28US0407,Voted out pre-jury,New School
US,US28,28,Garrett Adelstein,US0408,2.0,2nd voted out,nan,17,False,False,False,US28US0408,Voted out pre-jury,New School
US,US28,28,Brice Johnston,US0409,3.0,3rd voted out,nan,16,False,False,False,US28US0409,Voted out pre-jury,New School
US,US28,28,J'Tia Taylor,US0410,4.0,4th voted out,nan,15,False,False,False,US28US0410,Voted out pre-jury,New School
US,US28,28,Cliff Robinson,US0411,5.0,5th voted out,nan,14,False,False,False,US28US0411,Voted out pre-jury,New School
US,US28,28,Lindsey Ogle,US0412,6.0,Quit,nan,13,False,False,False,US28US0412,Voted out pre-jury,New School
US,US28,28,Alexis Maxwell,US0413,7.0,6th voted out,nan,12,False,False,False,US28US0413,Voted out pre-jury,New School
US,US28,28,Sarah Lacina,US0414,8.0,7th voted out,1st jury member,11,True,False,False,US28US0414,Jury,New School
US,US34,34,Sarah Lacina,US0414,20.0,Sole Survivor,nan,1,False,True,True,US34US0414,Winner,New School
US,US40,40,Sarah Lacina,US0414,19.0,Lost final 4 fire challenge,16th jury member,4,True,False,False,US40US0414,Jury,New School
US,US28,28,Morgan McLeod,US0415,9.0,8th voted out,2nd jury member,10,True,False,False,US28US0415,Jury,New School
US,US28,28,LJ McKanas,US0416,10.0,9th voted out,3rd jury member,9,True,False,False,US28US0416,Jury,New School
US,US28,28,Jeremiah Wood,US0417,11.0,10th voted out,4th jury member,8,True,False,False,US28US0417,Jury,New School
US,US28,28,Jefra Bland,US0418,12.0,11th voted out,5th jury member,7,True,False,False,US28US0418,Jury,New School
US,US28,28,Latasha Fox,US0419,13.0,12th voted out,6th jury member,6,True,False,False,US28US0419,Jury,New School
US,US31,31,Latasha Fox,US0419,19.0,Runner-up,nan,2,False,True,False,US31US0419,Finalist,New School
US,US28,28,Trish Hegarty,US0420,14.0,13th voted out,7th jury member,5,True,False,False,US28US0420,Jury,New School
US,US28,28,Spencer Bledsoe,US0421,15.0,14th voted out,8th jury member,4,True,False,False,US28US0421,Jury,New School
US,US31,31,Spencer Bledsoe,US0421,18.0,Runner-up,nan,3,False,True,False,US31US0421,Finalist,New School
US,US28,28,Kassandra McQuillen,US0422,16.0,15th voted out,9th jury member,3,True,False,False,US28US0422,Jury,New School
US,US31,31,Kassandra McQuillen,US0422,8.0,7th voted out,1st jury member,13,True,False,False,US31US0422,Jury,New School
US,US28,28,Yung Hwang,US0423,17.0,Runner-up,nan,2,False,True,False,US28US0423,Finalist,New School
US,US31,31,Yung Hwang,US0423,7.0,6th voted out,nan,14,False,False,False,US31US0423,Voted out pre-jury,New School
US,US28,28,Tony Vlachos,US0424,18.0,Sole Survivor,nan,1,False,True,True,US28US0424,Winner,New School
US,US34,34,Tony Vlachos,US0424,2.0,2nd voted out,nan,19,False,False,False,US34US0424,Voted out pre-jury,New School
US,US40,40,Tony Vlachos,US0424,22.0,Sole Survivor,nan,1,False,True,True,US40US0424,Winner,New School
US,US29,29,Nadiya Anderson,US0425,1.0,1st voted out,nan,18,False,False,False,US29US0425,Voted out pre-jury,New School
US,US29,29,Val Collins,US0426,2.0,2nd voted out,nan,17,False,False,False,US29US0426,Voted out pre-jury,New School
US,US29,29,John Rocker,US0427,3.0,3rd voted out,nan,16,False,False,False,US29US0427,Voted out pre-jury,New School
US,US29,29,Drew Christy,US0428,4.0,4th voted out,nan,15,False,False,False,US29US0428,Voted out pre-jury,New School
US,US29,29,Kelley Wentworth,US0429,5.0,5th voted out,nan,14,False,False,False,US29US0429,Voted out pre-jury,New School
US,US31,31,Kelley Wentworth,US0429,17.0,16th voted out,10th jury member,4,True,False,False,US31US0429,Jury,New School
US,US38,38,Kelley Wentworth,US0429,11.0,11th voted out,7th jury member,10,True,False,False,US38US0429,Jury,New School
US,US29,29,Dale Wentworth,US0430,6.0,6th voted out,nan,13,False,False,False,US29US0430,Voted out pre-jury,New School
US,US29,29,Julie McGee,US0431,7.0,Quit,nan,12,False,False,False,US29US0431,Voted out pre-jury,New School
US,US29,29,Josh Canfield,US0432,8.0,7th voted out,1st jury member,11,True,False,False,US29US0432,Jury,New School
US,US29,29,Jeremy Collins,US0433,9.0,8th voted out,2nd jury member,10,True,False,False,US29US0433,Jury,New School
US,US31,31,Jeremy Collins,US0433,20.0,Sole Survivor,nan,1,False,True,True,US31US0433,Winner,New School
US,US40,40,Jeremy Collins,US0433,15.0,15th voted out,12th jury member,8,True,False,False,US40US0433,Jury,New School
US,US29,29,Wes Nale,US0434,10.0,9th voted out,3rd jury member,9,True,False,False,US29US0434,Jury,New School
US,US29,29,Reed Kelly,US0435,11.0,10th voted out,4th jury member,8,True,False,False,US29US0435,Jury,New School
US,US29,29,Alec Christy,US0436,12.0,11th voted out,5th jury member,7,True,False,False,US29US0436,Jury,New School
US,US29,29,Jon Misch,US0437,13.0,12th voted out,6th jury member,6,True,False,False,US29US0437,Jury,New School
US,US29,29,Baylor Wilson,US0438,14.0,13th voted out,7th jury member,5,True,False,False,US29US0438,Jury,New School
US,US29,29,Keith Nale,US0439,15.0,14th voted out,8th jury member,4,True,False,False,US29US0439,Jury,New School
US,US31,31,Keith Nale,US0439,16.0,15th voted out,9th jury member,5,True,False,False,US31US0439,Jury,New School
US,US29,29,Missy Payne,US0440,16.0,2nd runner-up,nan,3,False,True,False,US29US0440,Finalist,New School
US,US29,29,Jaclyn Schultz,US0441,17.0,Runner-up,nan,2,False,True,False,US29US0441,Finalist,New School
US,US29,29,Natalie Anderson,US0442,18.0,Sole Survivor,nan,1,False,True,True,US29US0442,Winner,New School
US,US40,40,Natalie Anderson,US0442,21.0,Runner-up,nan,2,False,True,False,US40US0442,Finalist,New School
US,US30,30,So Kim,US0443,1.0,1st voted out,nan,18,False,False,False,US30US0443,Voted out pre-jury,New School
US,US30,30,Vince Sly,US0444,2.0,2nd voted out,nan,17,False,False,False,US30US0444,Voted out pre-jury,New School
US,US30,30,Nina Poersch,US0445,3.0,3rd voted out,nan,16,False,False,False,US30US0445,Voted out pre-jury,New School
US,US30,30,Lindsey Cascaddan,US0446,4.0,4th voted out,nan,15,False,False,False,US30US0446,Voted out pre-jury,New School
US,US30,30,Max Dawson,US0447,5.0,5th voted out,nan,14,False,False,False,US30US0447,Voted out pre-jury,New School
US,US30,30,Joaquin Souberbielle,US0448,6.0,6th voted out,nan,13,False,False,False,US30US0448,Voted out pre-jury,New School
US,US30,30,Kelly Remington,US0449,7.0,7th voted out,nan,12,False,False,False,US30US0449,Voted out pre-jury,New School
US,US30,30,Hali Ford,US0450,8.0,8th voted out,1st jury member,11,True,False,False,US30US0450,Jury,New School
US,US34,34,Hali Ford,US0450,8.0,8th voted out,1st jury member,13,True,False,False,US34US0450,Jury,New School
US,US30,30,Joe Anglim,US0451,9.0,9th voted out,2nd jury member,10,True,False,False,US30US0451,Jury,New School
US,US31,31,Joe Anglim,US0451,13.0,12th voted out,6th jury member,8,True,False,False,US31US0451,Jury,New School
US,US38,38,Joe Anglim,US0451,7.0,7th voted out,3rd jury member,14,True,False,False,US38US0451,Jury,New School
US,US30,30,Jenn Brown,US0452,10.0,10th voted out,3rd jury member,9,True,False,False,US30US0452,Jury,New School
US,US30,30,Shirin Oskooi,US0453,11.0,11th voted out,4th jury member,8,True,False,False,US30US0453,Jury,New School
US,US31,31,Shirin Oskooi,US0453,2.0,2nd voted out,nan,19,False,False,False,US31US0453,Voted out pre-jury,New School
US,US30,30,Tyler Fredrickson,US0454,12.0,12th voted out,5th jury member,7,True,False,False,US30US0454,Jury,New School
US,US30,30,Dan Foley,US0455,13.0,13th voted out,6th jury member,6,True,False,False,US30US0455,Jury,New School
US,US30,30,Sierra Dawn Thomas,US0456,14.0,14th voted out,7th jury member,5,True,False,False,US30US0456,Jury,New School
US,US34,34,Sierra Dawn Thomas,US0456,12.0,12th voted out,5th jury member,9,True,False,False,US34US0456,Jury,New School
US,US30,30,Rodney Lavoie Jr.,US0457,15.0,Lost fire challenge,8th jury member,4,True,False,False,US30US0457,Jury,New School
US,US30,30,Will Sims II,US0458,16.0,Runner-up,nan,3,False,True,False,US30US0458,Finalist,New School
US,US30,30,Carolyn Rivera,US0459,17.0,Runner-up,nan,2,False,True,False,US30US0459,Finalist,New School
US,US30,30,Mike Holloway,US0460,18.0,Sole Survivor,nan,1,False,True,True,US30US0460,Winner,New School
US,US32,32,Darnell Hamilton,US0461,1.0,1st voted out,nan,18,False,False,False,US32US0461,Voted out pre-jury,New School
US,US32,32,Jennifer Lanzetti,US0462,2.0,2nd voted out,nan,17,False,False,False,US32US0462,Voted out pre-jury,New School
US,US32,32,Elisabeth Markham,US0463,3.0,3rd voted out,nan,16,False,False,False,US32US0463,Voted out pre-jury,New School
US,US32,32,Caleb Reynolds,US0464,4.0,Medically evacuated,nan,15,False,False,False,US32US0464,Voted out pre-jury,New School
US,US34,34,Caleb Reynolds,US0464,3.0,3rd voted out,nan,18,False,False,False,US34US0464,Voted out pre-jury,New School
US,US32,32,Alecia Holden,US0465,5.0,4th voted out,nan,14,False,False,False,US32US0465,Voted out pre-jury,New School
US,US32,32,Anna Khait,US0466,6.0,5th voted out,nan,13,False,False,False,US32US0466,Voted out pre-jury,New School
US,US32,32,Peter Baggenstos,US0467,7.0,6th voted out,nan,12,False,False,False,US32US0467,Voted out pre-jury,New School
US,US32,32,Neal Gottlieb,US0468,8.0,Medically evacuated,nan,11,False,False,False,US32US0468,Voted out pre-jury,New School
US,US32,32,Nick Maiorano,US0469,9.0,7th voted out,2nd jury member,10,True,False,False,US32US0469,Jury,New School
US,US32,32,Debbie Wanner,US0470,10.0,8th voted out,3rd jury member,9,True,False,False,US32US0470,Jury,New School
US,US34,34,Debbie Wanner,US0470,10.0,10th voted out,3rd jury member,11,True,False,False,US34US0470,Jury,New School
US,US32,32,Scot Pollard,US0471,11.0,9th voted out,4th jury member,8,True,False,False,US32US0471,Jury,New School
US,US32,32,Julia Sokolowski,US0472,12.0,10th voted out,5th jury member,7,True,False,False,US32US0472,Jury,New School
US,US32,32,Kyle Jason,US0473,13.0,11th voted out,6th jury member,6,True,False,False,US32US0473,Jury,New School
US,US32,32,Joseph Del Campo,US0474,14.0,Medically evacuated,7th jury member,5,True,False,False,US32US0474,Jury,New School
US,US32,32,Cydney Gillon,US0475,15.0,Lost fire challenge,8th jury member,4,True,False,False,US32US0475,Jury,New School
US,US32,32,Tai Trang,US0476,16.0,2nd runner-up,nan,3,False,True,False,US32US0476,Finalist,New School
US,US34,34,Tai Trang,US0476,17.0,16th voted out,10th jury member,4,True,False,False,US34US0476,Jury,New School
US,US32,32,Aubry Bracco,US0477,17.0,Runner-up,nan,2,False,True,False,US32US0477,Finalist,New School
US,US34,34,Aubry Bracco,US0477,16.0,15th voted out,9th jury member,5,True,False,False,US34US0477,Jury,New School
US,US38,38,Aubry Bracco,US0477,5.0,5th voted out,2nd jury member,16,True,False,False,US38US0477,Jury,New School
US,US50,50,Aubry Bracco,US0477,,nan,nan,18,False,True,True,US50US0477,Winner,New Era
US,US32,32,Michele Fitzgerald,US0478,18.0,Sole Survivor,nan,1,False,True,True,US32US0478,Winner,New School
US,US40,40,Michele Fitzgerald,US0478,20.0,2nd runner-up,nan,3,False,True,False,US40US0478,Finalist,New School
US,US33,33,Rachel Ako,US0479,1.0,1st voted out,nan,20,False,False,False,US33US0479,Voted out pre-jury,New School
US,US33,33,Mari Takahashi,US0480,2.0,2nd voted out,nan,19,False,False,False,US33US0480,Voted out pre-jury,New School
US,US33,33,Paul Wachter,US0481,3.0,3rd voted out,nan,18,False,False,False,US33US0481,Voted out pre-jury,New School
US,US33,33,Lucy Huang,US0482,4.0,4th voted out,nan,17,False,False,False,US33US0482,Voted out pre-jury,New School
US,US33,33,Ciandre Taylor,US0483,5.0,5th voted out,nan,16,False,False,False,US33US0483,Voted out pre-jury,New School
US,US33,33,Jessica Figueroa,US0484,6.0,6th voted out,nan,15,False,False,False,US33US0484,Voted out pre-jury,New School
US,US33,33,Michaela Bradshaw,US0485,7.0,7th voted out,nan,14,False,False,False,US33US0485,Voted out pre-jury,New School
US,US34,34,Michaela Bradshaw,US0485,14.0,14th voted out,7th jury member,7,True,False,False,US34US0485,Jury,New School
US,US33,33,Michelle Schubert,US0486,8.0,8th voted out,1st jury member,13,True,False,False,US33US0486,Jury,New School
US,US33,33,Taylor Lee Stocker,US0487,9.0,9th voted out,2nd jury member,12,True,False,False,US33US0487,Jury,New School
US,US33,33,Chris Hammons,US0488,10.0,10th voted out,3rd jury member,11,True,False,False,US33US0488,Jury,New School
US,US33,33,Jessica Lewis,US0489,11.0,Eliminated,4th jury member,10,True,False,False,US33US0489,Jury,New School
US,US33,33,Zeke Smith,US0490,12.0,12th voted out,5th jury member,9,True,False,False,US33US0490,Jury,New School
US,US34,34,Zeke Smith,US0490,11.0,11th voted out,4th jury member,10,True,False,False,US34US0490,Jury,New School
US,US33,33,Will Wahl,US0491,13.0,13th voted out,6th jury member,8,True,False,False,US33US0491,Jury,New School
US,US33,33,Sunday Burquest,US0492,14.0,14th voted out,7th jury member,7,True,False,False,US33US0492,Jury,New School
US,US33,33,Justin Starrett,US0493,15.0,15th voted out,8th jury member,6,True,False,False,US33US0493,Jury,New School
US,US33,33,Bret LaBelle,US0494,16.0,16th voted out,9th jury member,5,True,False,False,US33US0494,Jury,New School
US,US33,33,David Wright,US0495,17.0,17th voted out,10th jury member,4,True,False,False,US33US0495,Jury,New School
US,US38,38,David Wright,US0495,10.0,10th voted out,6th jury member,11,True,False,False,US38US0495,Jury,New School
US,US33,33,Hannah Shapiro,US0496,18.0,Runner-up,nan,3,False,True,False,US33US0496,Finalist,New School
US,US33,33,Ken McNickle,US0497,19.0,Runner-up,nan,2,False,True,False,US33US0497,Finalist,New School
US,US33,33,Adam Klein,US0498,20.0,Sole Survivor,nan,1,False,True,True,US33US0498,Winner,New School
US,US40,40,Adam Klein,US0498,11.0,11th voted out,8th jury member,12,True,False,False,US40US0498,Jury,New School
US,US35,35,Katrina Radke,US0499,1.0,1st voted out,nan,18,False,False,False,US35US0499,Voted out pre-jury,New School
US,US35,35,Simone Nguyen,US0500,2.0,2nd voted out,nan,17,False,False,False,US35US0500,Voted out pre-jury,New School
US,US35,35,Patrick Bolton,US0501,3.0,3rd voted out,nan,16,False,False,False,US35US0501,Voted out pre-jury,New School
US,US35,35,Alan Ball,US0502,4.0,4th voted out,nan,15,False,False,False,US35US0502,Voted out pre-jury,New School
US,US35,35,Roark Luskin,US0503,5.0,5th voted out,nan,14,False,False,False,US35US0503,Voted out pre-jury,New School
US,US35,35,Alexandrea Elliott,US0504,6.0,6th voted out,nan,13,False,False,False,US35US0504,Voted out pre-jury,New School
US,US35,35,Jessica Johnston,US0505,7.0,7th voted out,nan,12,False,False,False,US35US0505,Voted out pre-jury,New School
US,US35,35,Desiree Williams,US0506,8.0,8th voted out,1st jury member,11,True,False,False,US35US0506,Jury,New School
US,US35,35,Cole Medders,US0507,9.0,9th voted out,2nd jury member,10,True,False,False,US35US0507,Jury,New School
US,US35,35,John Hilsabeck,US0508,10.0,10th voted out,3rd jury member,9,True,False,False,US35US0508,Jury,New School
US,US35,35,Joe Mena,US0509,11.0,11th voted out,4th jury member,8,True,False,False,US35US0509,Jury,New School
US,US35,35,Lauren Rimmer,US0510,12.0,12th voted out,5th jury member,7,True,False,False,US35US0510,Jury,New School
US,US35,35,Ashley Nolan,US0511,13.0,13th voted out,6th jury member,6,True,False,False,US35US0511,Jury,New School
US,US35,35,Mike Zahalsky,US0512,14.0,14th voted out,7th jury member,5,True,False,False,US35US0512,Jury,New School
US,US35,35,Devon Pinto,US0513,15.0,Lost final 4 fire challenge,8th jury member,4,True,False,False,US35US0513,Jury,New School
US,US35,35,Ryan Ulrich,US0514,16.0,2nd runner-up,nan,3,False,True,False,US35US0514,Finalist,New School
US,US35,35,Chrissy Hofbeck,US0515,17.0,Runner-up,nan,2,False,True,False,US35US0515,Finalist,New School
US,US50,50,Chrissy Hofbeck,US0515,,nan,nan,17,False,True,True,US50US0515,Winner,New Era
US,US35,35,Ben Driebergen,US0516,18.0,Sole Survivor,nan,1,False,True,True,US35US0516,Winner,New School
US,US40,40,Ben Driebergen,US0516,18.0,18th voted out,15th jury member,5,True,False,False,US40US0516,Jury,New School
US,US36,36,Stephanie Gonzalez,US0517,1.0,1st voted out,nan,20,False,False,False,US36US0517,Voted out pre-jury,New School
US,US36,36,Jacob Derwin,US0518,2.0,2nd voted out,nan,19,False,False,False,US36US0518,Voted out pre-jury,New School
US,US36,36,Morgan Ricke,US0519,3.0,3rd voted out,nan,18,False,False,False,US36US0519,Voted out pre-jury,New School
US,US36,36,Brendan Shapiro,US0520,4.0,4th voted out,nan,17,False,False,False,US36US0520,Voted out pre-jury,New School
US,US36,36,Stephanie Johnson,US0521,5.0,5th voted out,nan,16,False,False,False,US36US0521,Voted out pre-jury,New School
US,US36,36,James Lim,US0522,6.0,6th voted out,nan,15,False,False,False,US36US0522,Voted out pre-jury,New School
US,US36,36,Bradley Kleihege,US0523,7.0,7th voted out,nan,14,False,False,False,US36US0523,Voted out pre-jury,New School
US,US36,36,Chris Noble,US0524,8.0,8th voted out,1st jury member,13,True,False,False,US36US0524,Jury,New School
US,US36,36,Libby Vincek,US0525,9.0,9th voted out,2nd jury member,12,True,False,False,US36US0525,Jury,New School
US,US36,36,Desiree Afuye,US0526,10.0,10th voted out,3rd jury member,11,True,False,False,US36US0526,Jury,New School
US,US36,36,Jenna Bowman,US0527,11.0,11th voted out,4th jury member,10,True,False,False,US36US0527,Jury,New School
US,US36,36,Michael Yerger,US0528,12.0,12th voted out,5th jury member,9,True,False,False,US36US0528,Jury,New School
US,US36,36,Chelsea Townsend,US0529,13.0,13th voted out,6th jury member,8,True,False,False,US36US0529,Jury,New School
US,US36,36,Kellyn Bechtold,US0530,14.0,14th voted out,7th jury member,7,True,False,False,US36US0530,Jury,New School
US,US36,36,Sebastian Noel,US0531,15.0,15th voted out,8th jury member,6,True,False,False,US36US0531,Jury,New School
US,US36,36,Donathan Hurley,US0532,16.0,16th voted out,9th jury member,5,True,False,False,US36US0532,Jury,New School
US,US36,36,Angela Perkins,US0533,17.0,Lost final 4 fire challenge,10th jury member,4,True,False,False,US36US0533,Jury,New School
US,US36,36,Laurel Johnson,US0534,18.0,2nd runner-up,11th jury member,3,True,True,False,US36US0534,Finalist,New School
US,US36,36,Domenick Abbate,US0535,19.0,Runner-up,nan,2,False,True,False,US36US0535,Finalist,New School
US,US36,36,Wendell Holland,US0536,20.0,Sole Survivor,nan,1,False,True,True,US36US0536,Winner,New School
US,US40,40,Wendell Holland,US0536,10.0,10th voted out,7th jury member,13,True,False,False,US40US0536,Jury,New School
US,US37,37,Pat Cusack,US0537,1.0,Medically evacuated,nan,20,False,False,False,US37US0537,Voted out pre-jury,New School
US,US37,37,Jessica Peet,US0538,2.0,1st voted out,nan,19,False,False,False,US37US0538,Voted out pre-jury,New School
US,US37,37,Jeremy Crawford,US0539,3.0,2nd voted out,nan,18,False,False,False,US37US0539,Voted out pre-jury,New School
US,US37,37,Bi Nguyen,US0540,4.0,Quit,nan,17,False,False,False,US37US0540,Voted out pre-jury,New School
US,US37,37,Natalia Azoqa,US0541,5.0,3rd voted out,nan,16,False,False,False,US37US0541,Voted out pre-jury,New School
US,US37,37,Natalie Cole,US0542,6.0,4th voted out,nan,15,False,False,False,US37US0542,Voted out pre-jury,New School
US,US37,37,Lyrsa Torres,US0543,7.0,5th voted out,nan,14,False,False,False,US37US0543,Voted out pre-jury,New School
US,US37,37,Elizabeth Olson,US0544,8.0,6th voted out,1st jury member,13,True,False,False,US37US0544,Jury,New School
US,US37,37,John Hennigan,US0545,9.0,7th voted out,2nd jury member,12,True,False,False,US37US0545,Jury,New School
US,US37,37,Dan Rengering,US0546,10.0,8th voted out,3rd jury member,11,True,False,False,US37US0546,Jury,New School
US,US37,37,Alec Merlino,US0547,11.0,9th voted out,4th jury member,10,True,False,False,US37US0547,Jury,New School
US,US37,37,Carl Boudreaux,US0548,12.0,10th voted out,5th jury member,9,True,False,False,US37US0548,Jury,New School
US,US37,37,Gabby Pascuzzi,US0549,13.0,11th voted out,6th jury member,8,True,False,False,US37US0549,Jury,New School
US,US37,37,Christian Hubicki,US0550,14.0,12th voted out,7th jury member,7,True,False,False,US37US0550,Jury,New School
US,US50,50,Christian Hubicki,US0550,,nan,nan,16,False,True,True,US50US0550,Winner,New Era
US,US37,37,Davie Rickenbacker,US0551,15.0,13th voted out,8th jury member,6,True,False,False,US37US0551,Jury,New School
US,US37,37,Alison Raybould,US0552,16.0,14th voted out,9th jury member,5,True,False,False,US37US0552,Jury,New School
US,US37,37,Kara Kay,US0553,17.0,Lost final 4 fire challenge,10th jury member,4,True,False,False,US37US0553,Jury,New School
US,US37,37,Angelina Keeley,US0554,18.0,2nd runner-up,nan,3,False,True,False,US37US0554,Finalist,New School
US,US50,50,Angelina Keeley,US0554,,nan,nan,15,False,True,True,US50US0554,Winner,New Era
US,US37,37,Mike White,US0555,19.0,Runner-up,nan,2,False,True,False,US37US0555,Finalist,New School
US,US50,50,Mike White,US0555,,nan,nan,14,False,True,True,US50US0555,Winner,New Era
US,US37,37,Nick Wilson,US0556,20.0,Sole Survivor,nan,1,False,True,True,US37US0556,Winner,New School
US,US40,40,Nick Wilson,US0556,16.0,16th voted out,13th jury member,7,True,False,False,US40US0556,Jury,New School
US,US38,38,Reem Daly,US0557,1.0,1st voted out,1st jury member,18,True,False,False,US38US0557,Jury,New School
US,US38,38,Keith Sowell,US0558,2.0,2nd voted out; Quit EoE,nan,17,False,False,False,US38US0558,Voted out pre-jury,New School
US,US38,38,Chris Underwood,US0559,20.0,Sole Survivor,nan,1,False,True,True,US38US0559,Winner,New School
US,US38,38,Rick Devens,US0560,17.0,Lost final 4 fire challenge,13th jury member,4,True,False,False,US38US0560,Jury,New School
US,US50,50,Rick Devens,US0560,,nan,nan,13,False,True,True,US50US0560,Winner,New Era
US,US38,38,Wendy Diaz,US0561,6.0,6th voted out; Quit EoE,nan,15,False,False,False,US38US0561,Voted out pre-jury,New School
US,US38,38,Eric Hafemann,US0562,8.0,8th voted out,4th jury member,13,True,False,False,US38US0562,Jury,New School
US,US38,38,Julia Carter,US0563,9.0,9th voted out,5th jury member,12,True,False,False,US38US0563,Jury,New School
US,US38,38,Dan DaSilva,US0564,12.0,12th voted out,8th jury member,9,True,False,False,US38US0564,Jury,New School
US,US38,38,Ron Clark,US0565,13.0,13th voted out,9th jury member,8,True,False,False,US38US0565,Jury,New School
US,US38,38,Aurora McCreary,US0566,14.0,14th voted out,10th jury member,7,True,False,False,US38US0566,Jury,New School
US,US38,38,Victoria Baamonde,US0567,15.0,15th voted out,11th jury member,6,True,False,False,US38US0567,Jury,New School
US,US38,38,Lauren O'Connell,US0568,16.0,16th voted out,12th jury member,5,True,False,False,US38US0568,Jury,New School
US,US38,38,Julie Rosenberg,US0569,18.0,2nd runner-up,nan,3,False,True,False,US38US0569,Finalist,New School
US,US38,38,Gavin Whitson,US0570,19.0,Runner-up,nan,2,False,True,False,US38US0570,Finalist,New School
